"country","year","Score","Corruption_rating","avg_PR","avg_CL","sftgcode","yrborn","yrdied","dosreg","pr","cl","s","fh","error","sd_error"
"Kyrgyzstan",2007,13.5,0.5,7.5,6,"KYR",1991,9999,"South & Central Asia",5,4,0.45,0.416666666666667,0.0333333333333333,0.183785816685657
"Kyrgyzstan",2008,13.5,0.5,7.5,6,"KYR",1991,9999,"South & Central Asia",5,4,0.45,0.416666666666667,0.0333333333333333,0.183785816685657
"Kyrgyzstan",2009,13.5,0.5,7.5,6,"KYR",1991,9999,"South & Central Asia",6,5,0.45,0.25,0.2,1.10271490011394
"Kyrgyzstan",2010,13.5,0.5,7.5,6,"KYR",1991,9999,"South & Central Asia",5,5,0.45,0.333333333333333,0.116666666666667,0.6432503583998
"Lesotho",1991,26,0,14,12,"LES",1966,9999,"Africa",6,4,0.866666666666667,0.333333333333333,0.533333333333333,2.94057306697051
"Lesotho",1992,26,0,14,12,"LES",1966,9999,"Africa",6,4,0.866666666666667,0.333333333333333,0.533333333333333,2.94057306697051
"Lesotho",1993,26,0,14,12,"LES",1966,9999,"Africa",3,4,0.866666666666667,0.583333333333333,0.283333333333333,1.56217944182809
"Lesotho",1994,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",1995,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",1996,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",1997,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",1998,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",1999,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",2000,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",2001,26,0,14,12,"LES",1966,9999,"Africa",4,4,0.866666666666667,0.5,0.366666666666667,2.02164398354223
"Lesotho",2002,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2003,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2004,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2005,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2006,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2007,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2008,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2009,26,0,14,12,"LES",1966,9999,"Africa",3,3,0.866666666666667,0.666666666666667,0.2,1.10271490011394
"Lesotho",2010,26,0,14,12,"LES",1966,9999,"Africa",3,3,0.866666666666667,0.666666666666667,0.2,1.10271490011394
"Lesotho",2011,26,0,14,12,"LES",1966,9999,"Africa",3,3,0.866666666666667,0.666666666666667,0.2,1.10271490011394
"Lesotho",2012,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2013,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Lesotho",2014,26,0,14,12,"LES",1966,9999,"Africa",2,3,0.866666666666667,0.75,0.116666666666667,0.6432503583998
"Liberia",1997,12,0.5,9,3,"LBR",1847,9999,"Africa",4,5,0.4,0.416666666666667,-0.0166666666666667,-0.0918929083428285
"Liberia",1998,12,0.5,9,3,"LBR",1847,9999,"Africa",4,5,0.4,0.416666666666667,-0.0166666666666667,-0.0918929083428285
"Liberia",1999,12,0.5,9,3,"LBR",1847,9999,"Africa",4,5,0.4,0.416666666666667,-0.0166666666666667,-0.0918929083428285
"Liberia",2000,12,0.5,9,3,"LBR",1847,9999,"Africa",5,6,0.4,0.25,0.15,0.827036175085457
"Liberia",2001,12,0.5,9,3,"LBR",1847,9999,"Africa",6,6,0.4,0.166666666666667,0.233333333333333,1.2865007167996
"Liberia",2002,12,0.5,9,3,"LBR",1847,9999,"Africa",6,6,0.4,0.166666666666667,0.233333333333333,1.2865007167996
"Liberia",2003,12,0.5,9,3,"LBR",1847,9999,"Africa",6,6,0.4,0.166666666666667,0.233333333333333,1.2865007167996
"Libya",1969,4.5,0,3.5,1,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA
"Libya",1970,4.5,0,3.5,1,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA
"Libya",1971,4.5,0,3.5,1,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA
"Libya",1972,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,6,0.15,0.0833333333333333,0.0666666666666667,0.367571633371314
"Libya",1973,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1974,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1975,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,6,0.15,0.0833333333333333,0.0666666666666667,0.367571633371314
"Libya",1976,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,6,0.15,0.0833333333333333,0.0666666666666667,0.367571633371314
"Libya",1977,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1978,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1979,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1980,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,7,0.15,0.0833333333333333,0.0666666666666667,0.367571633371314
"Libya",1981,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",NA,NA,0.15,NA,NA,NA
"Libya",1982,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1983,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1984,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1985,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1986,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1987,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1988,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",6,6,0.15,0.166666666666667,-0.0166666666666667,-0.0918929083428285
"Libya",1989,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1990,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1991,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1992,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1993,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1994,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1995,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1996,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1997,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1998,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",1999,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2000,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2001,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2002,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2003,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2004,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2005,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2006,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2007,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2008,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2009,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2010,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,7,0.15,0,0.15,0.827036175085457
"Libya",2011,4.5,0,3.5,1,"LIB",1951,9999,"Middle East & North Africa",7,6,0.15,0.0833333333333333,0.0666666666666667,0.367571633371314
"Madagascar",2009,15,1,9,6,"MAG",1960,9999,"Africa",6,4,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Madagascar",2010,15,1,9,6,"MAG",1960,9999,"Africa",6,4,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Madagascar",2011,15,1,9,6,"MAG",1960,9999,"Africa",6,4,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Madagascar",2012,15,1,9,6,"MAG",1960,9999,"Africa",6,4,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Madagascar",2013,15,1,9,6,"MAG",1960,9999,"Africa",5,4,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Madagascar",2014,15,1,9,6,"MAG",1960,9999,"Africa",4,4,0.5,0.5,0,0
"Malawi",1964,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1965,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1966,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1967,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1968,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1969,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1970,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1971,5,0,2,3,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1972,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1973,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1974,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1975,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1976,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1977,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1978,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1979,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1980,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1981,5,0,2,3,"MAW",1964,9999,"Africa",NA,NA,0.166666666666667,NA,NA,NA
"Malawi",1982,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1983,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1984,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1985,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1986,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1987,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1988,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1989,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1990,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1991,5,0,2,3,"MAW",1964,9999,"Africa",7,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1992,5,0,2,3,"MAW",1964,9999,"Africa",6,7,0.166666666666667,0.0833333333333333,0.0833333333333333,0.459464541714143
"Malawi",1993,5,0,2,3,"MAW",1964,9999,"Africa",6,5,0.166666666666667,0.25,-0.0833333333333333,-0.459464541714143
"Malawi",1995,19,0,9,10,"MAW",1964,9999,"Africa",2,3,0.633333333333333,0.75,-0.116666666666667,-0.6432503583998
"Malawi",1996,19,0,9,10,"MAW",1964,9999,"Africa",2,3,0.633333333333333,0.75,-0.116666666666667,-0.6432503583998
"Malawi",1997,19,0,9,10,"MAW",1964,9999,"Africa",2,3,0.633333333333333,0.75,-0.116666666666667,-0.6432503583998
"Malawi",1998,13,0,7,6,"MAW",1964,9999,"Africa",2,3,0.433333333333333,0.75,-0.316666666666667,-1.74596525851374
"Malawi",1999,13,0,7,6,"MAW",1964,9999,"Africa",3,3,0.433333333333333,0.666666666666667,-0.233333333333333,-1.2865007167996
"Malawi",2000,13,0,7,6,"MAW",1964,9999,"Africa",3,3,0.433333333333333,0.666666666666667,-0.233333333333333,-1.2865007167996
"Malawi",2001,13,0,7,6,"MAW",1964,9999,"Africa",4,3,0.433333333333333,0.583333333333333,-0.15,-0.827036175085457
"Malawi",2002,13,0,7,6,"MAW",1964,9999,"Africa",4,4,0.433333333333333,0.5,-0.0666666666666667,-0.367571633371314
"Malawi",2003,13,0,7,6,"MAW",1964,9999,"Africa",3,4,0.433333333333333,0.583333333333333,-0.15,-0.827036175085457
"Malawi",2004,19,0,9,10,"MAW",1964,9999,"Africa",4,4,0.633333333333333,0.5,0.133333333333333,0.735143266742628
"Malawi",2005,19,0,9,10,"MAW",1964,9999,"Africa",4,4,0.633333333333333,0.5,0.133333333333333,0.735143266742628
"Malawi",2006,19,0,9,10,"MAW",1964,9999,"Africa",4,3,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2007,19,0,9,10,"MAW",1964,9999,"Africa",4,4,0.633333333333333,0.5,0.133333333333333,0.735143266742628
"Malawi",2008,19,0,9,10,"MAW",1964,9999,"Africa",4,4,0.633333333333333,0.5,0.133333333333333,0.735143266742628
"Malawi",2009,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2010,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2011,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2012,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2013,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malawi",2014,19,0,9,10,"MAW",1964,9999,"Africa",3,4,0.633333333333333,0.583333333333333,0.0499999999999999,0.275678725028485
"Malaysia",1981,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",NA,NA,0.5,NA,NA,NA
"Malaysia",1982,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",3,4,0.5,0.583333333333333,-0.0833333333333334,-0.459464541714143
"Malaysia",1983,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",3,4,0.5,0.583333333333333,-0.0833333333333334,-0.459464541714143
"Malaysia",1984,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",3,5,0.5,0.5,0,0
"Malaysia",1985,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",3,5,0.5,0.5,0,0
"Malaysia",1986,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",3,5,0.5,0.5,0,0
"Malaysia",1987,13,1.5,6.5,6.5,"MAL",1957,9999,"East Asia & Pacific",3,5,0.433333333333333,0.5,-0.0666666666666667,-0.367571633371314
"Malaysia",1988,13,1.5,6.5,6.5,"MAL",1957,9999,"East Asia & Pacific",4,5,0.433333333333333,0.416666666666667,0.0166666666666667,0.0918929083428285
"Malaysia",1989,13,1.5,6.5,6.5,"MAL",1957,9999,"East Asia & Pacific",5,4,0.433333333333333,0.416666666666667,0.0166666666666667,0.0918929083428285
"Malaysia",1990,13,1.5,6.5,6.5,"MAL",1957,9999,"East Asia & Pacific",5,4,0.433333333333333,0.416666666666667,0.0166666666666667,0.0918929083428285
"Malaysia",1991,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,4,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1992,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,4,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1993,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",4,5,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1994,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",4,5,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1995,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",4,5,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1996,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",4,5,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1997,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",4,5,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Malaysia",1998,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,5,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Malaysia",1999,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,5,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Malaysia",2000,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,5,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Malaysia",2001,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,5,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Malaysia",2002,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,5,0.5,0.333333333333333,0.166666666666667,0.918929083428286
"Malaysia",2003,15,2,7,8,"MAL",1957,9999,"East Asia & Pacific",5,4,0.5,0.416666666666667,0.0833333333333333,0.459464541714143
"Mali",1992,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",1993,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",1994,25,1,15,10,"MLI",1960,9999,"Africa",2,4,0.833333333333333,0.666666666666667,0.166666666666667,0.918929083428286
"Mali",1995,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",1996,25,1,15,10,"MLI",1960,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mali",1997,25,1,15,10,"MLI",1960,9999,"Africa",3,3,0.833333333333333,0.666666666666667,0.166666666666667,0.918929083428286
"Mali",1998,25,1,15,10,"MLI",1960,9999,"Africa",3,3,0.833333333333333,0.666666666666667,0.166666666666667,0.918929083428286
"Mali",1999,25,1,15,10,"MLI",1960,9999,"Africa",3,3,0.833333333333333,0.666666666666667,0.166666666666667,0.918929083428286
"Mali",2000,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2001,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2002,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2003,25,1,15,10,"MLI",1960,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mali",2004,25,1,15,10,"MLI",1960,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mali",2005,25,1,15,10,"MLI",1960,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mali",2006,25,1,15,10,"MLI",1960,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mali",2007,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2008,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2009,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2010,25,1,15,10,"MLI",1960,9999,"Africa",2,3,0.833333333333333,0.75,0.0833333333333334,0.459464541714143
"Mali",2011,20.5,1,12,8.5,"MLI",1960,9999,"Africa",2,3,0.683333333333333,0.75,-0.0666666666666667,-0.367571633371314
"Mali",2012,20.5,1,12,8.5,"MLI",1960,9999,"Africa",7,5,0.683333333333333,0.166666666666667,0.516666666666667,2.84868015862769
"Mali",2013,16,1,9,7,"MLI",1960,9999,"Africa",5,4,0.533333333333333,0.416666666666667,0.116666666666667,0.6432503583998
"Mali",2014,16,1,9,7,"MLI",1960,9999,"Africa",5,4,0.533333333333333,0.416666666666667,0.116666666666667,0.6432503583998
"Mauritania",1992,14,1,10,4,"MAA",1960,9999,"Africa",7,6,0.466666666666667,0.0833333333333333,0.383333333333333,2.11353689188506
"Mauritania",1993,14,1,10,4,"MAA",1960,9999,"Africa",7,6,0.466666666666667,0.0833333333333333,0.383333333333333,2.11353689188506
"Mauritania",1994,14,1,10,4,"MAA",1960,9999,"Africa",7,7,0.466666666666667,0,0.466666666666667,2.5730014335992
"Mauritania",1995,14,1,10,4,"MAA",1960,9999,"Africa",6,6,0.466666666666667,0.166666666666667,0.3,1.65407235017091
"Mauritania",1996,14,1,10,4,"MAA",1960,9999,"Africa",6,6,0.466666666666667,0.166666666666667,0.3,1.65407235017091
"Mauritania",1997,14,1,10,4,"MAA",1960,9999,"Africa",6,6,0.466666666666667,0.166666666666667,0.3,1.65407235017091
"Mauritania",1998,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",1999,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2000,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2001,14,1,10,4,"MAA",1960,9999,"Africa",5,5,0.466666666666667,0.333333333333333,0.133333333333333,0.735143266742629
"Mauritania",2002,14,1,10,4,"MAA",1960,9999,"Africa",5,5,0.466666666666667,0.333333333333333,0.133333333333333,0.735143266742629
"Mauritania",2003,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2004,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2005,14,1,10,4,"MAA",1960,9999,"Africa",6,4,0.466666666666667,0.333333333333333,0.133333333333333,0.735143266742629
"Mauritania",2006,14,1,10,4,"MAA",1960,9999,"Africa",5,4,0.466666666666667,0.416666666666667,0.05,0.275678725028486
"Mauritania",2007,14,1,10,4,"MAA",1960,9999,"Africa",4,4,0.466666666666667,0.5,-0.0333333333333333,-0.183785816685657
"Mauritania",2008,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2009,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2010,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2011,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritania",2012,14,1,10,4,"MAA",1960,9999,"Africa",6,5,0.466666666666667,0.25,0.216666666666667,1.19460780845677
"Mauritius",1991,25,3,13,12,"MAS",1968,9999,"Africa",1,2,0.833333333333333,0.916666666666667,-0.0833333333333333,-0.459464541714142
"Mauritius",1992,25,3,13,12,"MAS",1968,9999,"Africa",2,2,0.833333333333333,0.833333333333333,0,0
"Mauritius",1993,25,3,13,12,"MAS",1968,9999,"Africa",1,2,0.833333333333333,0.916666666666667,-0.0833333333333333,-0.459464541714142
"Mauritius",1994,25,3,13,12,"MAS",1968,9999,"Africa",1,2,0.833333333333333,0.916666666666667,-0.0833333333333333,-0.459464541714142
"Mauritius",1995,25,3,13,12,"MAS",1968,9999,"Africa",1,2,0.833333333333333,0.916666666666667,-0.0833333333333333,-0.459464541714142
